代码,简称,基金经理,基金公司,资产规模,评级评分,涨幅评分,业绩评分,综合评分,上海证券评级,招商证券评级,济安金信评级,晨星评级,近3月涨幅,近3月四分位,近6月涨幅,近6月四分位,近1年涨幅,近1年四分位,近2年涨幅,近2年四分位,近3年涨幅,近3年四分位,近5年涨幅,近5年四分位,选证能力,收益率,抗风险,稳定性,择时能力
003380,中信保诚至选混合,提云涛,中信保诚,3.35亿元,80.0,56,87.5,82.1,5,3,4,4,1.19%,良好,4.54%,一般,7.64%,一般,7.37%,优秀,7.54%,优秀,33.62%,良好,95.0,80.0,90.0,85.0,75.0
002779,新疆前海联合新思,张磊,前海联合,2.00亿元,80.0,80,80.0,80.0,5,3,4,4,-2.87%,一般,7.78%,良好,13.05%,良好,-0.64%,良好,-0.54%,优秀,40.27%,优秀,85.0,85.0,80.0,80.0,70.0
003485,金鹰鑫益混合C,林龙军,金鹰,0.77亿元,84.00000000000001,60,89.0,84.6,4,3,4,5,2.73%,优秀,3.42%,一般,7.21%,一般,3.26%,优秀,2.63%,优秀,24.35%,良好,75.0,75.0,95.0,90.0,80.0
001204,东方红稳健精选混,孔令超,上海东方,4.19亿元,80.0,94,84.0,83.80000000000001,5,3,4,4,1.29%,良好,6.44%,优秀,10.02%,优秀,8.39%,优秀,8.64%,优秀,28.21%,良好,85.0,80.0,85.0,85.0,80.0
003433,中信保诚至瑞混合,提云涛,中信保诚,0.34亿元,80.0,56,86.5,81.5,5,3,4,4,0.05%,良好,2.87%,一般,5.80%,一般,4.78%,优秀,5.18%,优秀,31.15%,良好,85.0,80.0,90.0,85.0,75.0
003692,大成景尚灵活配置,孙丹,大成,0.69亿元,84.00000000000001,60,94.0,87.6,5,4,4,4,1.59%,优秀,3.46%,一般,7.69%,一般,7.77%,优秀,7.52%,优秀,26.68%,良好,90.0,80.0,100.0,95.0,75.0
004320,前海开源沪港深乐,魏淳,前海开源,1.42亿元,80.0,100,62.5,71.5,4,5,3,4,21.57%,优秀,42.63%,优秀,54.58%,优秀,20.44%,优秀,14.57%,优秀,48.54%,优秀,70.0,85.0,55.0,60.0,80.0
501032,财通福盛混合发起,张胤,财通,0.46亿元,84.00000000000001,76,67.5,73.3,4,4,5,4,-3.55%,一般,9.90%,一般,17.84%,良好,-12.11%,良好,-6.87%,优秀,66.20%,优秀,60.0,70.0,65.0,60.0,95.0
003993,前海开源沪港深核,吴国清,前海开源,0.66亿元,80.0,98,77.5,80.3,3,5,4,4,3.94%,优秀,27.46%,优秀,38.89%,优秀,11.22%,优秀,8.57%,优秀,35.60%,良好,95.0,95.0,75.0,70.0,65.0
161810,银华内需精选混合,刘辉,银华,14.45亿元,80.0,18,63.0,63.6,5,3,4,4,-6.33%,不佳,-1.82%,不佳,12.02%,一般,-13.91%,良好,-9.16%,优秀,9.46%,一般,70.0,65.0,60.0,65.0,70.0
460009,华泰柏瑞量化先行,田汉卿,华泰柏瑞,3.43亿元,80.0,88,75.0,77.8,3,4,5,4,-0.97%,良好,18.13%,优秀,16.92%,良好,-3.20%,优秀,-8.29%,优秀,30.30%,良好,80.0,80.0,75.0,70.0,70.0
000993,华宝稳健回报混合,徐欣,华宝,1.10亿元,80.0,54,80.0,77.4,3,4,3,5,-3.58%,一般,2.28%,不佳,11.24%,良好,-3.99%,良好,-19.64%,一般,54.36%,优秀,65.0,80.0,80.0,80.0,95.0
004175,博时鑫泰混合A,杨永光,博时,0.05亿元,84.00000000000001,44,82.5,79.10000000000001,5,4,4,4,-0.14%,良好,2.60%,不佳,6.97%,一般,4.81%,优秀,5.00%,优秀,33.41%,良好,75.0,80.0,85.0,85.0,75.0
003882,易方达瑞弘混合A,杨康,易方达,2.95亿元,84.00000000000001,58,90.5,85.3,5,4,4,4,1.20%,良好,2.94%,一般,9.02%,一般,10.09%,优秀,6.18%,优秀,43.21%,优秀,90.0,80.0,95.0,90.0,75.0
003883,易方达瑞弘混合C,杨康,易方达,0.14亿元,80.0,46,87.0,80.79999999999998,5,3,4,4,1.15%,良好,2.84%,不佳,8.80%,一般,9.65%,优秀,5.55%,优秀,41.77%,优秀,85.0,80.0,90.0,90.0,75.0
004138,上银鑫达灵活配置,赵治烨,上银,3.53亿元,84.00000000000001,82,76.0,79.00000000000001,3,4,4,5,0.46%,良好,11.11%,良好,13.96%,良好,-6.13%,良好,-12.67%,良好,43.11%,优秀,85.0,80.0,75.0,75.0,70.0
001244,华泰柏瑞量化智慧,笪篁,华泰柏瑞,2.15亿元,80.0,94,75.5,78.7,3,4,5,4,-0.33%,良好,18.47%,优秀,20.11%,优秀,2.03%,优秀,-2.91%,良好,44.90%,优秀,80.0,85.0,75.0,70.0,70.0
004131,国联安鑫发混合A,薛琳,国联安,0.05亿元,84.00000000000001,90,84.0,84.6,5,4,4,4,0.68%,一般,5.72%,优秀,10.32%,优秀,5.49%,良好,6.74%,优秀,33.31%,优秀,90.0,80.0,85.0,85.0,75.0
004132,国联安鑫发混合C,薛琳,国联安,0.05亿元,80.0,90,84.0,83.4,5,3,4,4,0.58%,一般,5.52%,优秀,9.89%,优秀,4.66%,良好,5.49%,优秀,30.69%,优秀,90.0,80.0,85.0,85.0,75.0
004083,国联安鑫隆混合A,杨子江,国联安,3.19亿元,80.0,82,87.0,84.39999999999999,5,4,3,4,0.61%,一般,4.93%,良好,8.81%,良好,7.00%,优秀,5.42%,优秀,32.06%,优秀,90.0,80.0,90.0,85.0,75.0
003839,易方达瑞通灵活配,杨康,易方达,3.12亿元,84.00000000000001,58,90.0,85.0,5,4,4,4,1.18%,良好,3.09%,一般,8.71%,一般,10.45%,优秀,7.22%,优秀,43.04%,优秀,85.0,80.0,95.0,90.0,75.0
673073,西部利得新动力混,何奇,西部利得,1.13亿元,80.0,80,71.0,74.6,5,3,4,4,-15.29%,不佳,17.56%,优秀,49.43%,优秀,8.34%,优秀,6.77%,优秀,50.44%,优秀,85.0,100.0,65.0,55.0,80.0
004218,前海开源裕和混合,陆琦,前海开源,0.29亿元,84.00000000000001,92,83.0,84.2,4,5,4,4,0.52%,一般,7.18%,优秀,13.26%,优秀,6.20%,优秀,7.80%,优秀,36.42%,优秀,80.0,80.0,85.0,80.0,80.0
100016,富国天源沪港深平,曾新杰,富国,4.74亿元,76.0,40,75.0,71.8,3,3,3,5,-3.14%,一般,6.04%,一般,7.46%,一般,-10.95%,一般,-11.05%,良好,26.63%,良好,65.0,70.0,75.0,80.0,85.0
004321,前海开源沪港深强,魏淳,前海开源,1.07亿元,76.0,88,73.5,75.7,4,5,4,3,2.04%,优秀,21.08%,优秀,43.66%,优秀,5.10%,优秀,-11.95%,良好,-3.95%,不佳,70.0,100.0,70.0,55.0,90.0
420001,天弘精选混合A,周楷宁,天弘,4.72亿元,76.0,84,75.0,76.2,3,3,3,5,1.73%,优秀,13.75%,良好,15.68%,良好,-7.06%,良好,-11.35%,良好,24.66%,良好,85.0,80.0,75.0,80.0,55.0
160105,南方积极配置混合,张延闽,南方,5.24亿元,80.0,72,74.5,75.89999999999999,4,2,4,5,-2.35%,一般,5.76%,一般,13.57%,良好,-6.78%,良好,-10.60%,良好,28.73%,良好,70.0,70.0,75.0,75.0,80.0
003840,易方达瑞通灵活配,杨康,易方达,0.33亿元,80.0,58,90.0,83.8,5,3,4,4,1.13%,良好,2.98%,一般,8.50%,一般,9.98%,优秀,6.54%,优秀,41.55%,优秀,85.0,80.0,95.0,90.0,75.0
001765,前海开源嘉鑫混合,李炳智,前海开源,0.02亿元,84.00000000000001,100,81.5,84.1,4,3,4,5,19.84%,优秀,24.19%,优秀,28.88%,优秀,20.51%,优秀,22.81%,优秀,61.79%,优秀,65.0,75.0,85.0,85.0,80.0
001364,大成景润灵活配置,徐雄晖,大成,0.57亿元,88.00000000000001,86,83.0,84.8,4,4,4,5,1.44%,优秀,5.35%,一般,11.82%,良好,9.88%,优秀,5.59%,优秀,55.73%,优秀,85.0,85.0,85.0,80.0,70.0
001004,新华稳健回报灵活,俞佳莹,新华,0.59亿元,72.0,86,74.0,74.6,2,4,2,5,4.53%,优秀,23.76%,优秀,20.82%,优秀,0.16%,良好,-12.51%,良好,18.77%,一般,95.0,85.0,70.0,75.0,65.0
000598,长盛生态环境混合,王远鸿,长盛,1.16亿元,84.00000000000001,98,74.5,79.7,3,4,4,5,6.75%,优秀,28.87%,优秀,32.22%,优秀,4.02%,优秀,-5.97%,良好,74.06%,优秀,95.0,90.0,70.0,70.0,70.0
001623,兴业国企改革混合,刘方旭,兴业,2.54亿元,80.0,66,84.0,81.0,3,5,4,4,-1.25%,良好,1.73%,不佳,16.55%,良好,-9.17%,良好,-6.38%,良好,56.35%,优秀,95.0,85.0,85.0,80.0,70.0
161225,国投瑞银瑞盈混合,周思捷,国投瑞银,1.67亿元,84.00000000000001,62,73.5,75.50000000000001,4,3,4,5,1.50%,优秀,13.01%,良好,8.80%,一般,-8.83%,良好,-11.39%,良好,56.95%,优秀,80.0,70.0,75.0,75.0,60.0
001648,工银新价值灵活配,焦文龙,工银,0.46亿元,84.00000000000001,66,80.0,79.8,5,4,4,4,-5.23%,不佳,4.16%,一般,14.75%,良好,2.99%,优秀,-1.99%,优秀,43.44%,优秀,80.0,90.0,80.0,75.0,75.0
001266,国投瑞银招财混合,贺明之,国投瑞银,0.47亿元,84.00000000000001,50,78.0,77.0,4,4,5,4,-4.05%,一般,6.08%,一般,9.49%,一般,-9.55%,良好,-12.39%,良好,45.49%,优秀,75.0,80.0,80.0,80.0,65.0
000591,中银健康生活混合,严菲,中银,0.29亿元,72.0,28,79.0,71.8,3,2,3,5,-5.33%,一般,3.07%,不佳,10.52%,一般,-14.69%,良好,-22.30%,良好,10.78%,一般,70.0,80.0,80.0,80.0,80.0
004521,安信工业4.0灵,孙凌昊,安信,0.03亿元,84.00000000000001,64,80.5,79.9,4,4,3,5,-2.03%,一般,16.70%,优秀,18.20%,良好,-10.40%,一般,-9.21%,良好,12.64%,一般,75.0,85.0,80.0,80.0,85.0
004522,安信工业4.0灵,孙凌昊,安信,0.07亿元,80.0,64,80.0,78.4,4,3,3,5,-2.13%,一般,16.46%,优秀,17.71%,良好,-11.13%,一般,-10.30%,良好,10.62%,一般,70.0,85.0,80.0,80.0,85.0
002156,长盛盛世混合A,李琪,长盛,0.93亿元,84.00000000000001,88,81.0,82.60000000000001,4,4,3,5,4.42%,优秀,14.51%,良好,15.83%,良好,10.28%,优秀,5.65%,优秀,30.92%,良好,85.0,85.0,80.0,80.0,80.0
002657,招商安裕灵活配置,侯杰,招商,4.37亿元,84.00000000000001,90,82.0,83.4,5,4,4,4,2.47%,优秀,9.22%,良好,11.93%,良好,4.86%,优秀,5.26%,优秀,41.73%,优秀,100.0,80.0,80.0,80.0,80.0
001656,农银中国优势灵活,廖凌,农银,1.34亿元,76.0,10,75.0,68.8,4,4,5,3,-6.21%,不佳,-1.92%,不佳,7.51%,一般,-20.96%,一般,-28.38%,一般,50.84%,优秀,75.0,70.0,80.0,75.0,50.0
002489,国泰民福策略价值,戴计辉,国泰,0.54亿元,76.0,60,83.5,78.9,3,3,3,5,2.47%,优秀,6.97%,一般,7.85%,一般,1.63%,优秀,0.35%,优秀,29.78%,良好,80.0,80.0,85.0,85.0,80.0
001770,前海开源嘉鑫混合,李炳智,前海开源,0.34亿元,84.00000000000001,100,82.0,84.4,4,3,4,5,19.73%,优秀,24.12%,优秀,28.74%,优秀,20.02%,优秀,22.22%,优秀,60.78%,优秀,70.0,75.0,85.0,85.0,80.0
002144,华安新优选灵活配,周益鸣,华安,3.57亿元,84.00000000000001,80,80.0,81.2,4,3,4,5,-0.87%,良好,6.00%,一般,10.82%,良好,7.76%,优秀,4.58%,优秀,33.90%,良好,80.0,80.0,80.0,80.0,80.0
004750,广发鑫和A,吴迪,广发,2.83亿元,88.00000000000001,84,93.5,90.9,4,4,4,5,3.35%,优秀,6.35%,一般,14.82%,良好,12.13%,优秀,10.02%,优秀,30.81%,良好,80.0,85.0,100.0,90.0,80.0
004914,中银证券聚瑞混合,吕文晔,中银国际,0.04亿元,80.0,34,82.0,76.6,4,3,5,4,-0.24%,不佳,4.19%,良好,6.03%,一般,-4.44%,不佳,5.38%,优秀,29.13%,良好,75.0,75.0,85.0,85.0,75.0
005323,前海开源泽鑫混合,叶嘉,前海开源,0.89亿元,88.00000000000001,40,82.0,79.6,4,4,4,5,-1.68%,一般,2.48%,不佳,4.68%,不佳,-1.08%,良好,0.14%,优秀,38.15%,优秀,80.0,75.0,85.0,85.0,70.0
004703,南方兴盛先锋灵活,任婧,南方,6.29亿元,84.00000000000001,80,80.0,81.2,3,4,4,5,-1.07%,良好,5.91%,一般,13.76%,良好,8.38%,优秀,-1.04%,优秀,32.51%,良好,75.0,80.0,80.0,80.0,85.0
004618,建信鑫稳回报灵活,薛玲,建信,0.11亿元,84.00000000000001,56,82.5,80.3,4,3,4,5,1.07%,良好,3.78%,一般,5.05%,一般,1.81%,优秀,0.68%,优秀,35.52%,良好,80.0,75.0,85.0,85.0,75.0
004617,建信鑫稳回报灵活,薛玲,建信,0.04亿元,88.00000000000001,56,82.5,81.5,4,4,4,5,1.09%,良好,3.83%,一般,5.15%,一般,2.01%,优秀,0.98%,优秀,36.20%,良好,80.0,75.0,85.0,85.0,75.0
005165,富荣福锦混合C,李天翔,富荣,0.12亿元,72.0,100,67.0,71.8,2,3,3,5,1.37%,优秀,32.88%,优秀,34.07%,优秀,0.16%,优秀,0.41%,优秀,97.13%,优秀,80.0,95.0,60.0,60.0,75.0
004846,南华瑞盈混合发起,沈致远,南华,0.17亿元,76.0,100,67.5,73.3,3,3,3,5,10.05%,优秀,33.02%,优秀,26.55%,优秀,12.13%,优秀,-5.25%,优秀,64.51%,优秀,70.0,85.0,60.0,65.0,95.0
005177,华夏睿磐泰利混合,宋洋,华夏,13.72亿元,84.00000000000001,58,89.0,84.39999999999999,5,4,4,4,1.36%,良好,3.11%,一般,5.92%,一般,6.30%,优秀,5.59%,优秀,33.30%,优秀,65.0,80.0,95.0,95.0,80.0
004763,中科沃土沃嘉混合,董清源,中科沃土,0.97亿元,88.00000000000001,44,84.5,81.5,4,4,4,5,0.82%,良好,1.05%,不佳,5.06%,一般,1.92%,优秀,4.40%,优秀,26.63%,良好,80.0,70.0,90.0,85.0,70.0
002026,广发聚盛混合C,李晓博,广发,0.23亿元,80.0,52,82.5,78.7,5,3,4,4,-1.61%,一般,3.79%,一般,7.97%,一般,5.65%,优秀,7.97%,优秀,27.81%,良好,75.0,80.0,85.0,80.0,80.0
004756,国寿安保稳吉混合,吴闻,国寿安保,0.65亿元,84.00000000000001,96,92.0,90.0,4,5,4,4,1.26%,良好,7.20%,优秀,12.05%,优秀,8.00%,优秀,5.57%,优秀,34.94%,优秀,100.0,85.0,95.0,85.0,80.0
005005,中金瑞安混合发起,高懋,中金,0.08亿元,84.00000000000001,80,75.5,78.5,5,4,4,4,-3.37%,一般,12.90%,良好,18.60%,良好,-8.36%,良好,-10.85%,优秀,42.61%,优秀,85.0,85.0,75.0,70.0,65.0
004764,中科沃土沃嘉混合,董清源,中科沃土,0.78亿元,84.00000000000001,44,81.5,78.5,4,3,4,5,0.77%,良好,0.95%,不佳,4.83%,不佳,1.49%,优秀,3.76%,优秀,25.33%,良好,80.0,70.0,85.0,85.0,70.0
004719,景顺长城睿成混合,王博瑞,景顺长城,0.18亿元,80.0,72,75.0,76.2,5,3,4,4,-5.60%,不佳,11.22%,良好,21.70%,优秀,-2.27%,良好,0.62%,优秀,31.67%,良好,75.0,80.0,75.0,65.0,80.0
005014,泰康景泰回报混合,黄钟,泰康,9.09亿元,80.0,62,82.0,79.39999999999999,4,5,3,4,1.10%,良好,3.66%,良好,6.59%,一般,9.00%,优秀,6.90%,优秀,48.32%,优秀,70.0,75.0,85.0,85.0,80.0
004707,景顺长城睿成混合,王博瑞,景顺长城,3.23亿元,80.0,72,75.0,76.2,5,3,4,4,-5.53%,不佳,11.39%,良好,22.07%,优秀,-1.69%,良好,1.51%,优秀,33.65%,良好,75.0,80.0,75.0,65.0,80.0
001747,易方达瑞祺灵活配,杨康,易方达,1.28亿元,84.00000000000001,46,83.0,79.6,5,4,4,4,0.25%,良好,2.85%,不佳,9.35%,一般,5.31%,优秀,4.03%,优秀,40.76%,优秀,80.0,85.0,85.0,80.0,75.0
002281,建信裕利灵活配置,江映德,建信,0.81亿元,76.0,98,69.0,74.0,4,5,4,3,4.50%,优秀,35.34%,优秀,34.78%,优秀,3.84%,优秀,-14.08%,良好,69.91%,优秀,70.0,80.0,65.0,60.0,90.0
005386,银河睿达灵活配置,魏璇,银河,5.41亿元,80.0,56,85.0,80.6,4,3,3,5,0.49%,良好,4.70%,一般,6.92%,一般,0.51%,良好,1.23%,优秀,38.29%,优秀,70.0,75.0,90.0,85.0,80.0
005324,前海开源泽鑫混合,叶嘉,前海开源,0.03亿元,84.00000000000001,38,82.0,78.2,4,3,4,5,-1.71%,一般,2.43%,不佳,4.57%,不佳,-1.28%,良好,-0.16%,优秀,37.54%,良好,80.0,75.0,85.0,85.0,70.0
000894,中欧睿达6个月持,胡阗洋,中欧,0.51亿元,76.0,60,89.5,82.5,5,4,4,3,2.19%,优秀,3.48%,一般,6.66%,一般,7.04%,优秀,6.76%,优秀,27.93%,良好,80.0,80.0,95.0,90.0,75.0
004871,中银金融地产混合,刘腾,中银,1.13亿元,84.00000000000001,86,80.0,81.8,3,4,4,5,-4.94%,一般,16.33%,良好,27.57%,优秀,3.73%,优秀,-7.78%,优秀,17.76%,良好,95.0,95.0,80.0,75.0,55.0
004702,南方金融主题灵活,金岚枫,南方,9.11亿元,76.0,74,70.0,72.2,4,5,4,3,-5.75%,不佳,31.37%,优秀,26.55%,优秀,-5.98%,良好,-9.31%,良好,31.58%,良好,95.0,85.0,65.0,65.0,65.0
004913,中银证券聚瑞混合,吕文晔,中银国际,0.11亿元,84.00000000000001,36,82.0,78.0,4,4,5,4,-0.22%,不佳,4.24%,良好,6.13%,一般,-4.25%,不佳,5.69%,优秀,29.46%,优秀,75.0,75.0,85.0,85.0,75.0
005178,华夏睿磐泰利混合,宋洋,华夏,3.88亿元,80.0,54,89.0,82.80000000000001,5,3,4,4,1.29%,良好,2.95%,一般,5.62%,一般,5.68%,良好,4.67%,良好,31.36%,优秀,65.0,80.0,95.0,95.0,80.0
004958,圆信永丰优享生活,汪萍,圆信永丰,5.42亿元,84.00000000000001,86,74.0,78.19999999999999,4,3,4,5,-0.62%,良好,15.65%,优秀,14.99%,良好,-1.85%,良好,-9.42%,良好,85.66%,优秀,75.0,70.0,75.0,70.0,75.0
005387,银河睿达灵活配置,魏璇,银河,0.02亿元,80.0,54,85.0,80.4,4,3,3,5,0.46%,良好,4.64%,一般,6.80%,一般,0.30%,良好,0.92%,优秀,37.54%,良好,70.0,75.0,90.0,85.0,80.0
002019,鹏华弘安混合C,叶朝明,鹏华,6.46亿元,80.0,44,91.0,83.0,5,3,4,4,0.85%,良好,0.80%,不佳,2.20%,不佳,6.06%,优秀,8.53%,优秀,28.14%,良好,65.0,70.0,100.0,100.0,75.0
002174,东方互联网嘉混合,周思越,东方,0.52亿元,84.00000000000001,96,80.0,82.80000000000001,4,5,4,4,-0.72%,良好,20.86%,优秀,21.21%,优秀,16.27%,优秀,5.06%,优秀,69.22%,优秀,90.0,95.0,80.0,65.0,70.0
006022,富国大盘价值量化,徐幼华,富国,0.79亿元,80.0,86,81.5,81.5,3,5,4,4,0.26%,良好,6.02%,一般,22.68%,优秀,-2.31%,优秀,-13.81%,优秀,19.64%,良好,95.0,95.0,80.0,80.0,65.0
005331,益民优势安享混合,马泉林,益民,0.33亿元,84.00000000000001,86,82.5,83.3,3,4,4,5,-3.22%,一般,13.29%,良好,19.16%,优秀,5.15%,优秀,-8.95%,良好,65.04%,优秀,80.0,90.0,80.0,75.0,100.0
002358,国投瑞银瑞祥A,桑俊,国投瑞银,0.36亿元,88.00000000000001,46,89.5,84.69999999999999,4,4,4,5,0.70%,良好,1.35%,不佳,5.08%,一般,2.27%,优秀,2.64%,优秀,38.21%,优秀,80.0,75.0,95.0,95.0,75.0
003501,宏利睿智稳健混合,孟杰,宏利,6.57亿元,80.0,78,74.5,76.49999999999999,4,3,5,4,-1.44%,一般,9.46%,良好,12.76%,良好,-9.66%,良好,-6.35%,良好,80.55%,优秀,70.0,70.0,75.0,75.0,80.0
006161,博道启航混合C,刘玮明,博道,1.26亿元,80.0,100,78.0,80.8,3,3,4,5,2.20%,优秀,19.45%,优秀,25.30%,优秀,7.14%,优秀,-4.87%,优秀,44.01%,优秀,80.0,90.0,75.0,75.0,85.0
005955,易方达鑫转添利混,杨康,易方达,3.53亿元,88.00000000000001,90,86.5,87.3,4,4,4,5,1.71%,优秀,3.66%,良好,8.58%,良好,9.96%,优秀,8.96%,优秀,32.67%,优秀,85.0,80.0,90.0,85.0,75.0
005040,鹏扬景兴混合C,焦翠,鹏扬,0.32亿元,80.0,54,83.0,79.2,5,3,4,4,0.55%,一般,3.17%,一般,6.46%,一般,6.98%,优秀,7.34%,优秀,32.31%,优秀,80.0,80.0,85.0,85.0,75.0
005596,建信战略精选灵活,王东杰,建信,2.40亿元,84.00000000000001,58,79.5,78.7,4,4,3,5,-5.79%,不佳,9.37%,良好,16.40%,良好,-10.18%,一般,-13.79%,良好,49.73%,优秀,95.0,85.0,80.0,75.0,60.0
001305,九泰天富改革混合,霍霄,九泰,1.70亿元,84.00000000000001,94,73.5,78.70000000000002,4,4,5,4,1.54%,优秀,14.87%,良好,28.94%,优秀,1.02%,优秀,-8.34%,良好,40.28%,优秀,90.0,90.0,70.0,70.0,65.0
001898,易方达大健康混合,许征,易方达,5.33亿元,76.0,50,74.0,72.2,2,4,3,5,-3.25%,一般,3.90%,一般,2.45%,不佳,-7.03%,良好,1.15%,优秀,25.30%,良好,70.0,65.0,75.0,75.0,80.0
005638,农银汇理量化智慧,魏刚,农银,0.77亿元,84.00000000000001,62,71.0,74.00000000000001,4,4,5,4,-1.86%,良好,12.73%,良好,12.03%,一般,-7.40%,优秀,-12.02%,优秀,57.09%,优秀,75.0,70.0,70.0,70.0,75.0
005597,建信战略精选灵活,王东杰,建信,0.56亿元,76.0,58,79.5,76.3,3,3,3,5,-5.91%,不佳,9.09%,良好,15.82%,良好,-11.09%,一般,-15.09%,良好,46.00%,优秀,95.0,85.0,80.0,75.0,60.0
005833,工银红利优享混合,尤宏业,工银,24.06亿元,84.00000000000001,48,77.0,76.2,4,4,3,5,-6.02%,不佳,-1.52%,不佳,25.17%,优秀,9.69%,优秀,-8.83%,良好,12.12%,一般,95.0,100.0,75.0,75.0,50.0
005225,广发量化多因子混,易威,广发,1.06亿元,72.0,96,63.5,69.30000000000001,2,4,2,5,8.50%,优秀,35.59%,优秀,28.66%,优秀,5.35%,优秀,-11.47%,良好,24.27%,良好,70.0,85.0,55.0,60.0,90.0
270008,广发核心精选混合,程琨,广发,9.01亿元,76.0,24,74.5,69.9,4,4,5,3,-7.07%,不佳,2.63%,不佳,12.13%,一般,-11.51%,良好,-17.64%,良好,34.48%,良好,80.0,80.0,75.0,75.0,60.0
005959,财通新视野灵活配,沈犁,财通,0.92亿元,80.0,100,68.0,74.8,4,3,5,4,18.05%,优秀,41.34%,优秀,39.85%,优秀,16.47%,优秀,23.97%,优秀,69.66%,优秀,55.0,75.0,65.0,60.0,100.0
006302,银华行业轮动混合,贲兴振,银华,1.00亿元,76.0,76,77.5,76.89999999999999,3,3,3,5,-2.36%,良好,8.39%,一般,14.65%,良好,-14.31%,良好,-19.76%,良好,22.46%,良好,80.0,80.0,80.0,75.0,60.0
005399,长信量化价值驱动,姚奕帆,长信,5.76亿元,84.00000000000001,82,79.5,81.10000000000001,3,4,4,5,-3.87%,一般,10.51%,良好,20.20%,良好,2.52%,优秀,-1.15%,优秀,43.03%,优秀,85.0,90.0,80.0,75.0,65.0
005588,长安裕腾混合A,孟楠,长安,0.10亿元,80.0,36,90.5,81.89999999999999,5,3,4,4,-0.03%,良好,0.45%,不佳,0.66%,不佳,2.33%,优秀,4.84%,优秀,12.84%,一般,60.0,70.0,100.0,100.0,75.0
004720,华夏睿磐泰茂混合,宋洋,华夏,6.48亿元,80.0,52,85.0,80.2,5,3,4,4,1.23%,良好,2.94%,一般,5.62%,一般,5.39%,良好,4.19%,良好,28.78%,良好,60.0,75.0,90.0,95.0,80.0
006652,富国金融地产行业,吴畏,富国,1.36亿元,84.00000000000001,78,81.5,81.89999999999999,4,5,4,4,-3.70%,一般,11.91%,良好,29.36%,优秀,-6.73%,优秀,-10.34%,优秀,0.65%,一般,95.0,100.0,80.0,75.0,65.0
005834,工银红利优享混合,尤宏业,工银,4.20亿元,80.0,48,77.0,74.99999999999999,4,3,3,5,-6.13%,不佳,-1.55%,不佳,24.89%,优秀,9.01%,优秀,-9.75%,良好,10.10%,一般,95.0,100.0,75.0,75.0,50.0
006540,南方绩优成长混合,史博,南方,0.23亿元,80.0,72,77.5,77.7,4,3,3,5,-1.11%,良好,7.10%,一般,16.00%,良好,-3.08%,优秀,-12.95%,优秀,1.63%,一般,80.0,85.0,75.0,80.0,80.0
006587,南方优享分红混合,袁立,南方,4.88亿元,80.0,86,77.5,79.1,5,3,4,4,-4.07%,一般,9.07%,良好,21.03%,优秀,3.13%,优秀,3.19%,优秀,30.77%,良好,85.0,95.0,75.0,75.0,70.0
006522,财通新兴蓝筹混合,唐家伟,财通,0.24亿元,84.00000000000001,100,74.5,79.9,4,5,4,4,7.99%,优秀,36.54%,优秀,54.98%,优秀,5.90%,优秀,-0.19%,优秀,39.06%,优秀,70.0,100.0,70.0,60.0,95.0
006992,嘉合锦创优势精选,杨彦喆,嘉合,0.51亿元,80.0,26,78.5,73.69999999999999,3,4,3,5,-7.40%,不佳,1.77%,不佳,8.93%,一般,-11.87%,良好,-16.01%,优秀,25.02%,良好,80.0,80.0,80.0,75.0,70.0
006202,交银核心资产混合,陈俊华,交银,0.65亿元,84.00000000000001,90,80.5,82.5,4,4,3,5,-1.46%,良好,11.53%,良好,24.33%,优秀,-3.46%,优秀,-6.19%,优秀,36.69%,良好,90.0,95.0,80.0,80.0,60.0
007126,博道远航混合A,杨梦,博道,18.67亿元,84.00000000000001,92,76.5,80.3,3,4,4,5,0.16%,良好,15.78%,良好,21.41%,优秀,1.40%,优秀,-9.78%,优秀,38.27%,优秀,80.0,85.0,75.0,70.0,80.0
006879,华安智能生活混合,胡宜斌,华安,18.16亿元,84.00000000000001,86,68.0,74.6,5,4,4,4,-0.74%,良好,17.47%,优秀,17.83%,良好,-13.02%,良好,-15.04%,优秀,24.08%,良好,70.0,70.0,65.0,65.0,85.0
006122,华安低碳生活混合,李欣,华安,5.69亿元,84.00000000000001,100,75.0,80.2,4,5,4,4,4.37%,优秀,28.44%,优秀,50.51%,优秀,20.79%,优秀,5.22%,优秀,85.84%,优秀,80.0,100.0,70.0,65.0,85.0
007127,博道远航混合C,杨梦,博道,8.06亿元,80.0,84,76.5,78.30000000000001,3,3,4,5,0.04%,良好,15.49%,良好,20.82%,良好,0.39%,优秀,-11.12%,优秀,34.88%,良好,80.0,85.0,75.0,70.0,80.0
006568,国联安行业领先混,呼荣权,国联安,0.86亿元,84.00000000000001,40,75.0,74.2,5,4,4,4,-6.17%,不佳,8.88%,一般,10.76%,一般,-15.59%,良好,-16.38%,优秀,56.39%,优秀,75.0,70.0,75.0,70.0,85.0
006780,广发稳健策略混合,杨冬,广发,1.37亿元,80.0,86,81.5,81.5,3,3,4,5,0.53%,优秀,14.58%,良好,30.92%,优秀,4.14%,优秀,-11.18%,优秀,14.46%,一般,100.0,100.0,80.0,75.0,60.0
